location,date,ICL_estimate_mean,IHME_estimate_mean,LSHTM_estimate_median,YYG_estimate_mean
Brunei,2023-01,0.0,0.0,0.0,11258.571
Brunei,2023-02,0.0,0.0,0.0,4292.285
Brunei,2023-03,0.0,0.0,0.0,3279.285
Brunei,2023-04,0.0,0.0,0.0,5423.0
Brunei,2023-05,0.0,0.0,0.0,10211.143
Brunei,2023-06,0.0,0.0,0.0,11674.715
Brunei,2023-07,0.0,0.0,0.0,3344.1420000000003
Brunei,2023-08,0.0,0.0,0.0,522.285
Brunei,2023-09,0.0,0.0,0.0,483.1429999999999
Brunei,2023-10,0.0,0.0,0.0,995.715
Brunei,2023-11,0.0,0.0,0.0,1354.5720000000001
Brunei,2023-12,0.0,0.0,0.0,6958.715
Brunei,2024-01,0.0,0.0,0.0,6325.0
Bulgaria,2020-02,0.0,1579.4499999999998,0.0,0.0
Bulgaria,2020-03,0.0,18952.470000000005,2585.04972135244,83.715
Bulgaria,2020-04,0.0,28626.65,8864.866533187027,485.14300000000003
Bulgaria,2020-05,0.0,25584.04,11020.032219903065,1278.0
Bulgaria,2020-06,0.0,53716.58,10468.375321505478,1242.4279999999999
Bulgaria,2020-07,0.0,78143.26,28788.242922448302,3134.286
Bulgaria,2020-08,114734.68000000004,59509.38999999999,12197.012530592652,6612.572
Bulgaria,2020-09,89882.67,101071.6,0.0,4232.57
Bulgaria,2020-10,497918.3999999999,684652.7099999998,0.0,7104.715
Bulgaria,2020-11,1260084.72,1091347.9200000002,0.0,54952.002
Bulgaria,2020-12,468118.9000000001,503642.87,0.0,76315.715
Bulgaria,2021-01,37357.49,295782.33999999997,0.0,50951.570999999996
Bulgaria,2021-02,200957.75,534898.35,0.0,19502.001
Bulgaria,2021-03,720982.7699999999,690360.1500000001,0.0,42762.429000000004
Bulgaria,2021-04,588496.92,240850.55999999994,0.0,76340.144
Bulgaria,2021-05,162543.82,65849.11,0.0,61673.71399999999
Bulgaria,2021-06,174467.18,33273.91999999999,0.0,12052.858
Bulgaria,2021-07,162240.06000000003,73746.5,0.0,3255.143
Bulgaria,2021-08,379591.07999999996,278967.14999999997,0.0,10093.429
Bulgaria,2021-09,565248.8200000001,378228.0800000001,0.0,29569.572
Bulgaria,2021-10,760930.6199999998,601824.6999999998,0.0,68149.714
Bulgaria,2021-11,563579.8099999999,518174.2,0.0,92527.572
Bulgaria,2021-12,418709.57,2387209.55,0.0,76370.856
Bulgaria,2022-01,1477635.0899999999,2618425.5399999996,0.0,104156.428
Bulgaria,2022-02,1189980.9500000002,826426.4800000001,0.0,171092.14
Bulgaria,2022-03,370008.63,470588.46000000014,0.0,120246.57299999999
Bulgaria,2022-04,113073.62,325521.44,0.0,42486.857
Bulgaria,2022-05,42681.01,266694.29,0.0,21538.715
Bulgaria,2022-06,4184.100000000001,500763.9099999999,0.0,7525.571
Bulgaria,2022-07,176159.61000000002,1243021.1199999999,0.0,16413.286
Bulgaria,2022-08,199013.89999999994,650738.9699999999,0.0,29158.714
Bulgaria,2022-09,122276.95000000001,624701.71,0.0,22615.286
Bulgaria,2022-10,59611.84,742022.7099999998,0.0,20318.999
Bulgaria,2022-11,20816.589999999997,356544.60000000003,0.0,14990.428
Bulgaria,2022-12,75983.04000000001,170266.25,0.0,7742.857
Bulgaria,2023-01,0.0,0.0,0.0,5400.57
Bulgaria,2023-02,0.0,0.0,0.0,2511.857
Bulgaria,2023-03,0.0,0.0,0.0,1790.8580000000002
Bulgaria,2023-04,0.0,0.0,0.0,3961.001
Bulgaria,2023-05,0.0,0.0,0.0,3721.286
Bulgaria,2023-06,0.0,0.0,0.0,2646.571
Bulgaria,2023-07,0.0,0.0,0.0,1578.2849999999999
Bulgaria,2023-08,0.0,0.0,0.0,682.0009999999999
Bulgaria,2023-09,0.0,0.0,0.0,1230.571
Bulgaria,2023-10,0.0,0.0,0.0,5558.572
Bulgaria,2023-11,0.0,0.0,0.0,7220.714
Bulgaria,2023-12,0.0,0.0,0.0,6671.428
Bulgaria,2024-01,0.0,0.0,0.0,2298.571
Burkina Faso,2020-02,0.0,217851.86999999997,0.0,0.0
Burkina Faso,2020-03,0.0,2551426.250000001,1696.970813454132,43.428000000000004
Burkina Faso,2020-04,0.0,1023655.2999999999,3645.5280888275834,293.71500000000003
Burkina Faso,2020-05,0.0,305956.32,708.3229448330899,389.429
Burkina Faso,2020-06,0.0,259392.87000000002,234.61902466445915,147.857
Burkina Faso,2020-07,0.0,340276.76,361.59854981288925,119.143
Burkina Faso,2020-08,67562.29000000001,355762.24,179.7073187796665,218.143
Burkina Faso,2020-09,58325.44000000001,897731.6499999997,0.0,356.286
Burkina Faso,2020-10,53253.67,348179.78,0.0,551.999
Burkina Faso,2020-11,83059.04999999999,1111911.71,0.0,471.57300000000004
Burkina Faso,2020-12,98744.78000000001,3339236.4,0.0,1262.4279999999999
Burkina Faso,2021-01,97754.64,2173921.3799999994,0.0,4223.857
Burkina Faso,2021-02,59626.259999999995,474144.94999999995,0.0,2869.0
Burkina Faso,2021-03,109390.51999999999,875465.4600000003,0.0,1226.714
Burkina Faso,2021-04,175868.09000000003,722680.4199999999,0.0,653.142
Burkina Faso,2021-05,115920.92,205424.19,0.0,507.2850000000001
Burkina Faso,2021-06,72081.83,145322.38999999998,0.0,109.143
Burkina Faso,2021-07,120909.06,196278.09,0.0,56.285
Burkina Faso,2021-08,127956.46,593938.26,0.0,135.715
Burkina Faso,2021-09,120673.81999999999,2397700.59,0.0,249.143
Burkina Faso,2021-10,181991.12,4208563.68,0.0,621.143
Burkina Faso,2021-11,296278.84,8812387.19,0.0,645.2850000000001
Burkina Faso,2021-12,1124106.38,13439740.819999998,0.0,928.143
Burkina Faso,2022-01,1081629.47,3078393.8000000007,0.0,2830.714
Burkina Faso,2022-02,738450.36,3324838.2700000005,0.0,1703.714
Burkina Faso,2022-03,825233.6699999999,1750903.5399999998,0.0,164.714
Burkina Faso,2022-04,377927.32000000007,262509.01,0.0,62.714
Burkina Faso,2022-05,255861.92000000004,694551.9099999999,0.0,46.571999999999996
Burkina Faso,2022-06,236720.01999999996,719310.4099999998,0.0,53.14200000000001
Burkina Faso,2022-07,365417.66,2070892.5200000003,0.0,163.57
Burkina Faso,2022-08,382775.82,3940015.21,0.0,24.0
Burkina Faso,2022-09,381781.42999999993,3933254.840000001,0.0,184.0
Burkina Faso,2022-10,316964.57999999996,0.0,0.0,309.142
Burkina Faso,2022-11,310520.43,0.0,0.0,9.857000000000001
Burkina Faso,2022-12,108506.48,0.0,0.0,160.71300000000002
Burkina Faso,2023-01,0.0,0.0,0.0,231.857
Burkina Faso,2023-02,0.0,0.0,0.0,22.142999999999997
Burkina Faso,2023-03,0.0,0.0,0.0,10.286
Burkina Faso,2023-04,0.0,0.0,0.0,0.0
Burkina Faso,2023-05,0.0,0.0,0.0,0.0
Burkina Faso,2023-06,0.0,0.0,0.0,0.0
Burkina Faso,2023-07,0.0,0.0,0.0,0.0
Burkina Faso,2023-08,0.0,0.0,0.0,0.0
Burkina Faso,2023-09,0.0,0.0,0.0,0.0
Burkina Faso,2023-10,0.0,0.0,0.0,3.857
Burkina Faso,2023-11,0.0,0.0,0.0,18.714
Burkina Faso,2023-12,0.0,0.0,0.0,28.238999999999997
Burkina Faso,2024-01,0.0,0.0,0.0,2.5
Burundi,2020-02,0.0,0.0,0.0,0.0
Burundi,2020-03,0.0,0.0,0.0,0.0
Burundi,2020-04,0.0,0.0,0.0,4.0
Burundi,2020-05,0.0,0.0,0.0,26.427999999999997
Burundi,2020-06,0.0,0.0,0.0,60.715
Burundi,2020-07,0.0,0.0,0.0,126.429
Burundi,2020-08,139256.59000000003,0.0,0.0,174.857
Burundi,2020-09,173227.75999999995,0.0,0.0,61.715
Burundi,2020-10,188879.02999999997,0.0,0.0,55.143
Burundi,2020-11,221924.74000000002,0.0,0.0,102.0
Burundi,2020-12,442228.93,0.0,0.0,98.856
Burundi,2021-01,331656.4799999999,0.0,0.0,394.42999999999995
Burundi,2021-02,226535.39,0.0,0.0,634.1419999999999
Burundi,2021-03,181299.4,0.0,0.0,589.858
Burundi,2021-04,121672.95999999999,0.0,0.0,746.0
Burundi,2021-05,154575.56,0.0,0.0,1130.285
Burundi,2021-06,97479.14,0.0,0.0,694.999
Burundi,2021-07,187434.26999999996,0.0,0.0,723.714
Burundi,2021-08,181689.68,0.0,0.0,3338.857
Burundi,2021-09,150124.96,0.0,0.0,4916.857
Burundi,2021-10,115818.58999999997,0.0,0.0,4957.285
Burundi,2021-11,193105.38,0.0,0.0,1298.143
Burundi,2021-12,616762.4299999999,0.0,0.0,1578.285
Burundi,2022-01,661299.83,0.0,0.0,10911.429
Burundi,2022-02,388814.1,0.0,0.0,4936.713
Burundi,2022-03,337880.82999999996,0.0,0.0,629.286
Burundi,2022-04,214001.74,0.0,0.0,429.571
Burundi,2022-05,157671.16000000003,0.0,0.0,2042.857
Burundi,2022-06,105856.64,0.0,0.0,1455.0010000000002
Burundi,2022-07,138901.12000000002,0.0,0.0,1428.428
Burundi,2022-08,132691.05,0.0,0.0,3237.143
Burundi,2022-09,94974.3,0.0,0.0,2553.571
Burundi,2022-10,91428.11,0.0,0.0,934.285
Burundi,2022-11,108322.28999999998,0.0,0.0,335.286
Burundi,2022-12,102302.04999999999,0.0,0.0,674.143
Burundi,2023-01,0.0,0.0,0.0,1099.999
Burundi,2023-02,0.0,0.0,0.0,874.713
Burundi,2023-03,0.0,0.0,0.0,394.0
Burundi,2023-04,0.0,0.0,0.0,60.286
Burundi,2023-05,0.0,0.0,0.0,32.572
Burundi,2023-06,0.0,0.0,0.0,149.285
Burundi,2023-07,0.0,0.0,0.0,378.62
Burundi,2023-08,0.0,0.0,0.0,119.667
Burundi,2023-09,0.0,0.0,0.0,60.285
Burundi,2023-10,0.0,0.0,0.0,72.286
Burundi,2023-11,0.0,0.0,0.0,3.0010000000000003
Burundi,2023-12,0.0,0.0,0.0,49.571
Burundi,2024-01,0.0,0.0,0.0,24.572
Cambodia,2020-02,0.0,4320.839999999999,0.0,0.453
Cambodia,2020-03,0.0,12083.61,0.0,23.287
Cambodia,2020-04,0.0,4426.14,0.0,67.858
Cambodia,2020-05,0.0,4791.020000000001,0.0,31.000999999999998
Cambodia,2020-06,0.0,5619.34,0.0,4.571000000000001
Cambodia,2020-07,0.0,8742.549999999997,0.0,27.999000000000002
Cambodia,2020-08,50688.02,5623.579999999998,0.0,88.0
Cambodia,2020-09,43515.89,5392.41,0.0,30.857
Cambodia,2020-10,31138.499999999993,5811.86,0.0,5.429
Cambodia,2020-11,38556.42000000001,6393.0700000000015,0.0,17.428
Cambodia,2020-12,66850.94,6305.03,0.0,39.286
Cambodia,2021-01,49000.82,6814.630000000002,0.0,72.715
Cambodia,2021-02,48044.04,20424.710000000003,0.0,120.143
Cambodia,2021-03,92283.98000000001,100229.83000000002,0.0,646.428
Cambodia,2021-04,170204.31999999998,293520.05999999994,0.0,3136.714
Cambodia,2021-05,516384.85,550641.7699999999,0.0,14412.143
Cambodia,2021-06,858190.1500000001,1268563.24,0.0,15765.571
Cambodia,2021-07,954682.75,1235080.76,0.0,20387.286
Cambodia,2021-08,787493.33,937462.8200000002,0.0,26093.572
Cambodia,2021-09,734771.8999999999,1159835.5999999999,0.0,15439.429
Cambodia,2021-10,409854.8399999998,376724.64,0.0,17047.714
Cambodia,2021-11,282950.41000000003,191412.8,0.0,5333.571
Cambodia,2021-12,309924.95000000007,33096.15000000001,0.0,1346.4279999999999
Cambodia,2022-01,635305.57,937196.4799999999,0.0,593.0
Cambodia,2022-02,2744149.26,5763128.14,0.0,2804.143
Cambodia,2022-03,2194940.08,902284.1000000001,0.0,7431.858
Cambodia,2022-04,1143212.7100000002,107862.18000000001,0.0,4530.857
Cambodia,2022-05,838186.18,12553.97,0.0,727.286
Cambodia,2022-06,581966.0,95919.18000000001,0.0,36.857
Cambodia,2022-07,580070.58,726583.0100000001,0.0,154.0
Cambodia,2022-08,910374.0200000001,644068.3799999999,0.0,565.571
Cambodia,2022-09,772007.7200000001,385865.0300000001,0.0,601.5719999999999
Cambodia,2022-10,931516.3099999999,179498.89999999997,0.0,319.286
Cambodia,2022-11,947515.4400000001,655557.2100000001,0.0,97.858
Cambodia,2022-12,881062.01,771994.0700000001,0.0,188.572
Cambodia,2023-01,0.0,0.0,0.0,396.85699999999997
Cambodia,2023-02,0.0,0.0,0.0,105.715
Cambodia,2023-03,0.0,0.0,0.0,23.570999999999998
Cambodia,2023-04,0.0,0.0,0.0,11.428
Cambodia,2023-05,0.0,0.0,0.0,11.714
Cambodia,2023-06,0.0,0.0,0.0,71.0
Cambodia,2023-07,0.0,0.0,0.0,110.143
Cambodia,2023-08,0.0,0.0,0.0,19.144000000000002
Cambodia,2023-09,0.0,0.0,0.0,1.857
Cambodia,2023-10,0.0,0.0,0.0,1.0010000000000001
Cambodia,2023-11,0.0,0.0,0.0,4.571
Cambodia,2023-12,0.0,0.0,0.0,26.285000000000004
Cambodia,2024-01,0.0,0.0,0.0,27.0
Cameroon,2020-02,0.0,11596.96,0.0,0.0
Cameroon,2020-03,0.0,340073.73999999993,238.9675324458135,17.286
Cameroon,2020-04,0.0,836395.7,13816.054732475328,573.144
Cameroon,2020-05,0.0,1601634.5,11304.8289350837,2323.858
Cameroon,2020-06,0.0,1179640.6400000001,15963.973694099259,5081.142
Cameroon,2020-07,0.0,482891.9500000001,9015.266104325892,5945.428
Cameroon,2020-08,378783.6099999999,256520.57999999996,1938.459975803004,3942.572
Cameroon,2020-09,426134.25999999995,200320.4,0.0,1795.714
Cameroon,2020-10,469634.29000000004,204294.87999999998,0.0,1388.0
Cameroon,2020-11,533143.68,355456.75,0.0,1638.857
Cameroon,2020-12,532380.7400000001,354616.0200000001,0.0,2059.286
Cameroon,2021-01,551035.39,1002871.5699999998,0.0,2984.715
Cameroon,2021-02,603001.6,1770873.49,0.0,3889.714
Cameroon,2021-03,833285.4999999999,4155790.979999999,0.0,8604.429
Cameroon,2021-04,813876.29,2782688.81,0.0,16363.001
Cameroon,2021-05,568597.86,872646.5000000001,0.0,17671.572
Cameroon,2021-06,309289.7,249838.59999999995,0.0,5007.856
Cameroon,2021-07,441261.17999999993,292974.06999999995,0.0,1812.714
Cameroon,2021-08,381305.76,935290.6499999999,0.0,1600.857
Cameroon,2021-09,475468.32999999996,2886375.669999999,0.0,3195.285
Cameroon,2021-10,656793.6799999997,1614615.22,0.0,11450.714
Cameroon,2021-11,674122.0700000001,533296.7600000001,0.0,7366.286
Cameroon,2021-12,1569396.7300000004,3467341.6499999994,0.0,2722.572
Cameroon,2022-01,1802033.0200000007,13787634.260000002,0.0,4894.57
Cameroon,2022-02,1166609.4800000002,1753199.0899999999,0.0,5450.715
Cameroon,2022-03,1115334.84,1035523.92,0.0,1533.5720000000001
Cameroon,2022-04,386106.04000000004,956080.97,0.0,366.572
Cameroon,2022-05,262465.54,749551.7099999998,0.0,233.715
Cameroon,2022-06,233519.75000000003,869788.4399999998,0.0,127.714
Cameroon,2022-07,438895.74999999994,2249770.6100000003,0.0,220.999
Cameroon,2022-08,435872.25,4472788.21,0.0,939.0
Cameroon,2022-09,480211.07000000007,5352800.86,0.0,1714.0
Cameroon,2022-10,601482.1199999999,4692033.100000001,0.0,926.0
Cameroon,2022-11,583568.6599999999,802637.09,0.0,141.714
Cameroon,2022-12,423960.89,0.0,0.0,9.429
Cameroon,2023-01,0.0,0.0,0.0,85.429
Cameroon,2023-02,0.0,0.0,0.0,220.286
Cameroon,2023-03,0.0,0.0,0.0,274.85699999999997
Cameroon,2023-04,0.0,0.0,0.0,302.429
Cameroon,2023-05,0.0,0.0,0.0,136.0
Cameroon,2023-06,0.0,0.0,0.0,60.857
Cameroon,2023-07,0.0,0.0,0.0,17.142
Cameroon,2023-08,0.0,0.0,0.0,0.0
Cameroon,2023-09,0.0,0.0,0.0,0.0
Cameroon,2023-10,0.0,0.0,0.0,8.285
Cameroon,2023-11,0.0,0.0,0.0,21.0
Cameroon,2023-12,0.0,0.0,0.0,16.810000000000002
Cameroon,2024-01,0.0,0.0,0.0,1.166
Canada,2020-02,0.0,2597.9,0.0,3.4530000000000003
Canada,2020-03,0.0,99985.38,47453.49118479061,839.429
Canada,2020-04,0.0,170482.07000000004,627303.7609151317,15759.857
Canada,2020-05,0.0,93209.99,491103.2025570638,46782.285
Canada,2020-06,0.0,37510.42,109930.04258172514,28348.0
Canada,2020-07,0.0,35721.79,30121.119875947923,13463.142
Canada,2020-08,172886.27,37570.799999999996,9529.516363699922,13582.285
Canada,2020-09,226611.04999999996,94252.26,0.0,14428.285
Canada,2020-10,312876.12,233907.61000000002,0.0,34593.715
Canada,2020-11,644995.0099999999,456919.5299999999,0.0,98019.99900000001
Canada,2020-12,546229.8500000001,562665.4700000001,0.0,141763.57
Canada,2021-01,304194.8,399852.75000000006,0.0,231240.57499999998
Canada,2021-02,133775.41999999998,205065.97,0.0,150331.855
Canada,2021-03,60042.13999999999,333382.13,0.0,95289.56999999999
Canada,2021-04,225365.03,560125.3600000001,0.0,129509.287
Canada,2021-05,262461.57999999996,383271.83,0.0,244334.86
Canada,2021-06,434627.35,126898.22999999998,0.0,120792.715
Canada,2021-07,512509.96,130041.81999999998,0.0,35760.570999999996
Canada,2021-08,687859.19,388102.4299999999,0.0,30683.0
Canada,2021-09,629319.3,544462.38,0.0,71537.429
Canada,2021-10,462453.8999999999,413642.99000000005,0.0,131133.71600000001
Canada,2021-11,435875.8500000001,803655.25,0.0,80734.0
Canada,2021-12,841770.6499999999,6805888.86,0.0,92423.715
Canada,2022-01,3107208.3800000004,7360315.97,0.0,625548.4299999999
Canada,2022-02,638426.0499999999,2413555.31,0.0,614657.29
Canada,2022-03,81317.04,2867125.2600000002,0.0,252149.145
Canada,2022-04,738289.9699999999,3905213.0799999987,0.0,194725.865
Canada,2022-05,479722.49,2270161.14,0.0,259870.855
Canada,2022-06,40969.95,2964218.58,0.0,109597.85500000001
Canada,2022-07,147455.40000000002,3638928.030000001,0.0,102536.572
Canada,2022-08,331921.89,3092456.9099999988,0.0,107937.57
Canada,2022-09,472453.19,3499304.4200000004,0.0,95303.997
Canada,2022-10,667204.7700000001,4104631.8199999994,0.0,96559.14199999999
Canada,2022-11,640793.5099999998,3725575.32,0.0,78692.85800000001
Canada,2022-12,340794.5,1731321.1800000002,0.0,68563.286
Canada,2023-01,0.0,0.0,0.0,80390.858
Canada,2023-02,0.0,0.0,0.0,52946.0
Canada,2023-03,0.0,0.0,0.0,39699.429000000004
Canada,2023-04,0.0,0.0,0.0,40433.857
Canada,2023-05,0.0,0.0,0.0,22113.143
Canada,2023-06,0.0,0.0,0.0,7481.0
Canada,2023-07,0.0,0.0,0.0,0.0
Canada,2023-08,0.0,0.0,0.0,1218.142
Canada,2023-09,0.0,0.0,0.0,6690.143
Canada,2023-10,0.0,0.0,0.0,18492.999
Canada,2023-11,0.0,0.0,0.0,19545.714
Canada,2023-12,0.0,0.0,0.0,27320.428
Canada,2024-01,0.0,0.0,0.0,9552.714
Cape Verde,2020-02,0.0,242.60999999999999,0.0,0.0
Cape Verde,2020-03,0.0,3363.1600000000003,0.0,1.143
Cape Verde,2020-04,0.0,4668.31,0.0,22.428
Cape Verde,2020-05,0.0,8415.17,0.0,212.572
Cape Verde,2020-06,0.0,18058.500000000004,1037.8481586528048,384.142
Cape Verde,2020-07,0.0,34441.66,2732.3556976581453,807.571
Cape Verde,2020-08,6872.890000000002,63096.09,994.1422375550269,1426.856
Cape Verde,2020-09,15348.330000000004,86344.74,0.0,1469.429
Cape Verde,2020-10,15579.359999999999,45510.859999999986,0.0,2071.143
Cape Verde,2020-11,12638.39,28940.720000000005,0.0,2855.857
Cape Verde,2020-12,11399.130000000001,22268.730000000003,0.0,1651.286
Cape Verde,2021-01,14310.639999999998,18610.489999999998,0.0,1634.715
Cape Verde,2021-02,10607.1,9856.58,0.0,1705.571
Cape Verde,2021-03,14782.419999999998,15174.5,0.0,1505.858
Cape Verde,2021-04,23748.83,34369.299999999996,0.0,2608.286
Cape Verde,2021-05,22929.940000000002,34624.08,0.0,7358.571
Cape Verde,2021-06,15290.52,20255.579999999998,0.0,4899.428000000001
Cape Verde,2021-07,12027.350000000004,26157.32,0.0,2008.571
Cape Verde,2021-08,18629.31,38703.96000000001,0.0,1489.286
Cape Verde,2021-09,20584.91,16284.37,0.0,1745.0010000000002
Cape Verde,2021-10,6001.259999999999,2812.01,0.0,1903.571
Cape Verde,2021-11,5337.130000000001,4475.87,0.0,467.285
Cape Verde,2021-12,26178.149999999994,265321.08,0.0,270.85699999999997
Cape Verde,2022-01,54649.25000000001,89149.60999999999,0.0,9329.142
Cape Verde,2022-02,11456.130000000001,7292.580000000001,0.0,7636.714
Cape Verde,2022-03,6961.78,11455.220000000001,0.0,428.71400000000006
Cape Verde,2022-04,3062.2100000000005,7962.409999999999,0.0,63.857
Cape Verde,2022-05,3012.0500000000006,38028.47,0.0,136.572
Cape Verde,2022-06,8318.099999999999,251899.63999999998,0.0,1039.5720000000001
Cape Verde,2022-07,4466.08,52946.32,0.0,3792.714
Cape Verde,2022-08,1784.1499999999999,24018.020000000004,0.0,1246.2849999999999
Cape Verde,2022-09,2156.81,23809.64,0.0,145.714
Cape Verde,2022-10,4572.300000000001,58564.92,0.0,62.286
Cape Verde,2022-11,5818.369999999999,47293.13000000002,0.0,221.85700000000003
Cape Verde,2022-12,2307.85,4951.39,0.0,401.57
Cape Verde,2023-01,0.0,0.0,0.0,200.286
Cape Verde,2023-02,0.0,0.0,0.0,26.143
Cape Verde,2023-03,0.0,0.0,0.0,14.0
Cape Verde,2023-04,0.0,0.0,0.0,61.99900000000001
Cape Verde,2023-05,0.0,0.0,0.0,295.0
Cape Verde,2023-06,0.0,0.0,0.0,319.0
Cape Verde,2023-07,0.0,0.0,0.0,184.143
Cape Verde,2023-08,0.0,0.0,0.0,100.714
Cape Verde,2023-09,0.0,0.0,0.0,113.0
Cape Verde,2023-10,0.0,0.0,0.0,132.143
Cape Verde,2023-11,0.0,0.0,0.0,22.143000000000004
Cape Verde,2023-12,0.0,0.0,0.0,1.0
Cape Verde,2024-01,0.0,0.0,0.0,0.0
Cayman Islands,2020-02,0.0,0.0,0.0,0.0
Cayman Islands,2020-03,0.0,0.0,0.0,1.715
Cayman Islands,2020-04,0.0,0.0,0.0,29.143
Cayman Islands,2020-05,0.0,0.0,0.0,62.001
Cayman Islands,2020-06,0.0,0.0,0.0,65.143
Cayman Islands,2020-07,0.0,0.0,0.0,40.0
Cayman Islands,2020-08,0.0,0.0,0.0,5.571
Cayman Islands,2020-09,0.0,0.0,0.0,2.714
Cayman Islands,2020-10,0.0,0.0,0.0,12.429
Cayman Islands,2020-11,0.0,0.0,0.0,31.428
Cayman Islands,2020-12,0.0,0.0,0.0,36.143
Cayman Islands,2021-01,0.0,0.0,0.0,67.0
Cayman Islands,2021-02,0.0,0.0,0.0,51.572
Cayman Islands,2021-03,0.0,0.0,0.0,47.0
Cayman Islands,2021-04,0.0,0.0,0.0,49.0
Cayman Islands,2021-05,0.0,0.0,0.0,52.001000000000005
Cayman Islands,2021-06,0.0,0.0,0.0,35.143
Cayman Islands,2021-07,0.0,0.0,0.0,25.857
Cayman Islands,2021-08,0.0,0.0,0.0,34.858
Cayman Islands,2021-09,0.0,0.0,0.0,63.143
Cayman Islands,2021-10,0.0,0.0,0.0,319.286
Cayman Islands,2021-11,0.0,0.0,0.0,2144.572
Cayman Islands,2021-12,0.0,0.0,0.0,3621.428
Cayman Islands,2022-01,0.0,0.0,0.0,4020.857
Cayman Islands,2022-02,0.0,0.0,0.0,5077.285
Cayman Islands,2022-03,0.0,0.0,0.0,3558.429
Cayman Islands,2022-04,0.0,0.0,0.0,1389.5720000000001
Cayman Islands,2022-05,0.0,0.0,0.0,2120.143
Cayman Islands,2022-06,0.0,0.0,0.0,2566.715
Cayman Islands,2022-07,0.0,0.0,0.0,2442.714
Cayman Islands,2022-08,0.0,0.0,0.0,1358.2849999999999
Cayman Islands,2022-09,0.0,0.0,0.0,854.7139999999999
Cayman Islands,2022-10,0.0,0.0,0.0,571.429
Cayman Islands,2022-11,0.0,0.0,0.0,302.571
Cayman Islands,2022-12,0.0,0.0,0.0,260.71299999999997
Cayman Islands,2023-01,0.0,0.0,0.0,151.428
Cayman Islands,2023-02,0.0,0.0,0.0,0.0
Cayman Islands,2023-03,0.0,0.0,0.0,0.0
Cayman Islands,2023-04,0.0,0.0,0.0,0.0
Cayman Islands,2023-05,0.0,0.0,0.0,0.0
Cayman Islands,2023-06,0.0,0.0,0.0,0.0
Cayman Islands,2023-07,0.0,0.0,0.0,0.0
Cayman Islands,2023-08,0.0,0.0,0.0,0.0
Cayman Islands,2023-09,0.0,0.0,0.0,0.0
Cayman Islands,2023-10,0.0,0.0,0.0,0.0
Cayman Islands,2023-11,0.0,0.0,0.0,0.0
Cayman Islands,2023-12,0.0,0.0,0.0,0.0
Cayman Islands,2024-01,0.0,0.0,0.0,0.0
Central African Republic,2020-02,0.0,0.0,0.0,0.0
Central African Republic,2020-03,0.0,90221.48999999999,0.0,3.286
Central African Republic,2020-04,0.0,94246.89,0.0,12.714000000000002
Central African Republic,2020-05,0.0,759280.92,0.0,317.14300000000003
Central African Republic,2020-06,0.0,890880.6100000002,7752.015073329176,1584.286
Central African Republic,2020-07,0.0,152575.86000000002,2690.3323840902895,2350.286
Central African Republic,2020-08,41776.42,46541.46,68.00915879552261,1145.001
Central African Republic,2020-09,38013.66,45093.63999999998,0.0,148.143
Central African Republic,2020-10,35632.27,20695.559999999994,0.0,105.999
Central African Republic,2020-11,67469.82,24551.98,0.0,60.428
Central African Republic,2020-12,102701.94000000002,27959.56,0.0,47.141999999999996
Central African Republic,2021-01,88987.09000000003,30348.400000000005,0.0,64.002
Central African Republic,2021-02,72414.68999999999,39013.76,0.0,34.999
Central African Republic,2021-03,65766.92,565956.1900000001,0.0,124.715
Central African Republic,2021-04,86385.57999999997,1353195.4800000002,0.0,1072.858
Central African Republic,2021-05,82962.16999999998,326340.35,0.0,2962.572
Central African Republic,2021-06,59838.80000000001,52003.23999999999,0.0,914.143
Central African Republic,2021-07,84713.37,32959.67999999999,0.0,125.857
Central African Republic,2021-08,92290.46000000002,65559.36,0.0,138.572
Central African Republic,2021-09,75692.84999999999,86903.95999999998,0.0,103.999
Central African Republic,2021-10,81502.39,132069.9,0.0,143.857
Central African Republic,2021-11,137067.27000000002,499122.52,0.0,162.285
Central African Republic,2021-12,411547.97000000003,1783164.06,0.0,288.99899999999997
Central African Republic,2022-01,593832.8200000001,2422228.9399999995,0.0,1223.1429999999998
Central African Republic,2022-02,439419.5699999999,724157.66,0.0,948.5720000000001
Central African Republic,2022-03,384295.47,271320.26999999996,0.0,217.286
Central African Republic,2022-04,149339.75,66602.29000000001,0.0,48.0
Central African Republic,2022-05,110020.99000000002,71667.92000000001,0.0,13.857000000000001
Central African Republic,2022-06,88405.02999999998,127924.76999999999,0.0,80.858
Central African Republic,2022-07,87416.62999999999,316579.87000000005,0.0,268.571
Central African Republic,2022-08,88095.23999999999,463632.68000000005,0.0,101.143
Central African Republic,2022-09,91477.28,876718.84,0.0,77.428
Central African Republic,2022-10,91274.53,1495144.3199999998,0.0,196.857
Central African Republic,2022-11,86552.93000000001,417984.87999999995,0.0,197.571
Central African Republic,2022-12,41442.83000000001,0.0,0.0,52.715
Central African Republic,2023-01,0.0,0.0,0.0,25.572
Central African Republic,2023-02,0.0,0.0,0.0,3.9999999999999996
Central African Republic,2023-03,0.0,0.0,0.0,0.14300000000000002
Central African Republic,2023-04,0.0,0.0,0.0,0.0
Central African Republic,2023-05,0.0,0.0,0.0,0.0
Central African Republic,2023-06,0.0,0.0,0.0,0.0
